text1	labels
"Carbanak checks the Registry key ""HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings"" for proxy configurations information."	['T1012']
"Carberp has searched the Image File Execution Options registry key for ""Debugger"" within every subkey."	['T1012']
CharmPower has the ability to enumerate `Uninstall` registry values.	['T1012']
"Clambling has the ability to enumerate Registry keys, including ""KEY_CURRENT_USER\Software\Bitcoin\Bitcoin-Qt\strDataDir"" to search for a bitcoin wallet."	['T1012']
"Cobalt Strike can query ""HKEY_CURRENT_USER\Software\Microsoft\Office\<Excel Version>\Excel\Security\AccessVBOM\""  to determine if the security setting for restricting default programmatic access is enabled."	['T1012']
"ComRAT can check the default browser by querying ""HKCR\http\shell\open\command""."	['T1012']
Denis queries the Registry for keys and values.	['T1012']
Dragonfly 2.0 queried the Registry to identify victim information.	['T1012']
Dragonfly has queried the Registry to identify victim information.	['T1012']
"Epic uses the ""rem reg query"" command to obtain values from Registry keys."	['T1012']
FELIXROOT queries the Registry for specific keys for potential privilege escalation and proxy information. FELIXROOT has also used WMI to query the Windows Registry.	['T1012']
"FatDuke can get user agent strings for the default browser from ""HKCU\Software\Classes\http\shell\open\command""."	['T1012']
Gelsemium can open random files and Registry keys to obscure malware behavior from sandbox analysis.	['T1012']
"Gold Dragon enumerates registry keys with the command ""regkeyenum"" and obtains information for the Registry key ""HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Run""."	['T1012']
Hydraq creates a backdoor through which remote attackers can retrieve system information, such as CPU speed, from Registry keys.	['T1012']
"Industroyer has a data wiper component that enumerates keys in the Registry ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services""."	['T1012']
InvisiMole can enumerate Registry values, keys, and data.	['T1012']
JPIN can enumerate Registry keys.	['T1012']
Kimsuky has obtained specific Registry keys and values on a compromised host.	['T1012']
"Lazarus Group malware IndiaIndia checks Registry keys within HKCU and HKLM to determine if certain applications are present, including SecureCRT, Terminal Services, RealVNC, TightVNC, UltraVNC, Radmin, mRemote, TeamViewer, FileZilla, pcAnyware, and Remote Desktop. Another Lazarus Group malware sample checks for the presence of the following Registry key:""HKEY_CURRENT_USER\Software\Bitcoin\Bitcoin-Qt""."	['T1012']
"Lucifer can check for existing stratum cryptomining information in ""HKLM\Software\Microsoft\Windows\CurrentVersion\spreadCpuXmr – %stratum info%""."	['T1012']
Milan can query `HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography MachineGuid` to retrieve the machine GUID.	['T1012']
"Mori can read data from the Registry including from `HKLM\Software\NFC\IPA` and
`HKLM\Software\NFC\`."	['T1012']
OSInfo queries the registry to look for information about Terminal Services.	['T1012']
"OilRig has used ""reg query “HKEY_CURRENT_USER\Software\Microsoft\Terminal Server Client\Default”"" on a victim to query the Registry."	['T1012']
Operation Wocao has queried the registry to detect recent PuTTY sessions.	['T1012']
POWERSOURCE queries Registry keys in preparation for setting Run keys to achieve persistence.	['T1012']
PcShare can search the registry files of a compromised host.	['T1012']
"Pillowmint has used shellcode which reads code stored in the registry keys ""\REGISTRY\SOFTWARE\Microsoft\DRM"" using the native Windows API as well as read ""HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces"" as part of its C2."	['T1012']
"Proxysvc gathers product names from the Registry key: ""HKLM\Software\Microsoft\Windows NT\CurrentVersion ProductName"" and the processor description from the Registry key ""HKLM\HARDWARE\DESCRIPTION\System\CentralProcessor\0 ProcessorNameString""."	['T1012']
"ROKRAT can access the ""HKLM\System\CurrentControlSet\Services\mssmbios\Data\SMBiosData"" Registry key to obtain the System manufacturer value to identify the machine type."	['T1012']
Reaver queries the Registry to determine the correct Startup path to use for persistence.	['T1012']
Rising Sun has identified the OS product name from a compromised host by searching the registry for `SOFTWARE\MICROSOFT\Windows NT\ CurrentVersion | ProductName`.	['T1012']
SILENTTRINITY can use the `GetRegValue` function to check Registry keys within `HKCU\Software\Policies\Microsoft\Windows\Installer\AlwaysInstallElevated` and `HKLM\Software\Policies\Microsoft\Windows\Installer\AlwaysInstallElevated`. It also contains additional modules that can check software AutoRun values and use the Win32 namespace to get values from HKCU, HKLM, HKCR, and HKCC hives.	['T1012']
Shark can query `HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography MachineGuid` to retrieve the machine GUID.	['T1012']
Sibot has queried the registry for proxy server information.	['T1012']
Stealth Falcon malware attempts to determine the installed version of .NET by querying the Registry.	['T1012']
StoneDrill has looked in the registry to find the default browser path.	['T1012']
"TEARDROP checked that ""HKU\SOFTWARE\Microsoft\CTF"" existed before decoding its embedded payload."	['T1012']
"Taidoor can query the Registry on compromised hosts using ""RegQueryValueExA""."	['T1012']
TinyTurla can query the Registry for its configuration information.	['T1012']
"Turla surveys a system upon check-in to discover information in the Windows Registry with the ""reg query"" command. Turla has also retrieved PowerShell payloads hidden in Registry keys as well as checking keys associated with null session named pipes ."	['T1012']
Valak can use the Registry for code updates and to collect credentials.	['T1012']
Volgmer checks the system for certain Registry keys.	['T1012']
WINDSHIELD can gather Registry values.	['T1012']
"WastedLocker checks for specific registry keys related to the ""UCOMIEnumConnections"" and ""IActiveScriptParseProcedure32"" interfaces."	['T1012']
"Waterbear can query the Registry key """"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSDTC\MTxOCI"""" to see if the value `OracleOcilib` exists."	['T1012']
ZIRCONIUM has used a tool to query the Registry for proxy settings.	['T1012']
Zeus Panda checks for the existence of a Registry key and if it contains certain values.	['T1012']
ZxShell can query the netsvc group value data located in the svchost group Registry key.	['T1012']
ZxxZ can search the registry of a compromised host.	['T1012']
gh0st RAT has checked for the existence of a Service key to determine if it has already been installed on the system.	['T1012']
njRAT can read specific registry values.	['T1012']
APT28 has used a UEFI (Unified Extensible Firmware Interface) rootkit known as LoJax.	['T1014']
APT41 deployed rootkits on Linux systems.	['T1014']
Caterpillar WebShell has a module to use a rootkit on a system.	['T1014']
Drovorub has used a kernel module rootkit to hide processes, files, executables, and network artifacts from user space view.	['T1014']
Ebury has used user mode rootkit techniques to remain hidden on the system.	['T1014']
HIDEDRV is a rootkit that hides certain operating system artifacts.	['T1014']
Hacking Team UEFI Rootkit is a UEFI BIOS rootkit developed by the company Hacking Team to persist remote access software on some targeted systems.	['T1014', 'T1542.001']
HiddenWasp uses a rootkit to hook and implement functions on the system.	['T1014']
LoJax is a UEFI BIOS rootkit deployed to persist remote access software on some targeted systems.	['T1014', 'T1542.001']
PoisonIvy starts a rootkit from a malicious file dropped to disk.	['T1014']
Ramsay has included a rootkit to evade defenses.	['T1014']
Rocke has modified /etc/ld.so.preload to hook libc functions in order to hide the installed dropper and mining software in process lists.	['T1014', 'T1574.006']
Skidmap is a kernel-mode rootkit that has the ability to hook system calls to hide specific files and fake network and CPU-related statistics to make the CPU load of the infected machine always appear low.	['T1014']
